@RELATION FEATURES

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE HoeffdingAdwin.warnings NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE HoeffdingAdwin.changes NUMERIC
@ATTRIBUTE HoeffdingDDM.changes NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE NaiveBayesDdm.warnings NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE HoeffdingDDM.warnings NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE DefaultAccuracy NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAdwin.changes NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE NaiveBayesDdm.changes NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAdwin.warnings NUMERIC
@ATTRIBUTE MinorityClassPerentage NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC

@DATA
1744,1,26.313211437704414,0.0,0.7723490181560075,0.4122311203046818,0.09435736677115987,0.0,0.0,0.06388006173431,0.38964063813375,0.0,0.0,4.0,0.31191222570532917,0.0,0.0,4.783333333333333,0.0,0.8944375252739722,1.0,2.0,0.8944375252739722,0.8488820745392759,0.06551724137931035,1655.0,0.0,0.06551724137931035,1.6679869019048021,0.012445557396825,0.31191222570532917,100.0,0.0,0.7723490181560075,62.0,0.9590500108986266,6.0,0.0,0.0,34.16346774083301,0.0,0.008114095339065,1.9958149659372768,62.0,0.9235168869438932,0.047021943573667714,0.0,0.0,1.9780144516767606,0.0,0.8488820745392759,2.0085632801967233,0.0,0.49030141772790103,0.056251973390548826,0.0,1.986921112054029,0.9624981083963462,0.0,0.31191222570532917,0.8488820745392759,0.0,1.4801700696136337,0.9928619979725506,0.0,0.0,0.0,0.0,0.5030951953788269,3190.0,0.5030951953788269,0.7717484305673256,767.0,0.8944375252739722,0.0,0.0,0.9624981083963462,51.88087774294671,0.06551724137931035,0.9624981083963462,0.5188087774294671,0.00239174071595,0.09435736677115987,0.0,0.5030951953788269,0.0,0.019435736677115987,0.9590500108986266,0.9590500108986266,0.0,2.0,0.0,0.0,3.0,1.9985747676028534,0.3761755485893417,2.0,0.0,0.0,24.043887147335425,0.0,0.0,0.7723490181560075,0.09435736677115987,0.0
1752,1,NaN,195.46647431033682,0.790527508168895,0.2121027335369673,0.31678486997635935,7.868514807433926,0.07627427063725173,NaN,NaN,36.91969004343727,-0.5338623942496742,-1.0,0.3132387706855792,0.3938488791813852,0.09103292762442944,-1.0,0.0,0.5850953729793031,0.0,0.0,0.5850953729793031,0.5772957352598461,0.3108747044917258,218.0,57.80113686028899,0.3108747044917258,NaN,NaN,0.3132387706855792,5.263157894736842,31.048561968976983,0.790527508168895,1.0,0.8316733859441372,-1.0,0.2262138665507499,1478.7100814038045,NaN,18.0,NaN,NaN,19.0,0.27869634693062273,0.5449172576832151,26.046347830851847,164.5811025244329,-1.0,0.0,0.5772957352598461,NaN,94.73684210526315,-1.0,NaN,0.0,NaN,0.8786505597009364,0.0,0.3132387706855792,0.5772957352598461,0.005444468593783961,1.9990667655343635,0.7665561841837499,16.73966497196852,0.9279444151417782,7.335076507045612,0.0,0.5820719121901752,846.0,0.5820719121901752,0.6492864709981353,199.0,0.5850953729793031,0.0,-1.1680297565109858,0.8786505597009364,25.768321513002363,0.3108747044917258,0.8786505597009364,0.2576832151300236,NaN,0.31678486997635935,0.0,0.5820719121901752,11.313539006736395,0.022458628841607566,0.8316733859441372,0.8316733859441372,0.4371024355256493,0.0,606.3478507248465,6.475456740114428,4.0,NaN,0.5957446808510638,0.0,439.9113475177305,0.0,23.52245862884161,0.820731666108281,0.0,0.790527508168895,0.31678486997635935,0.0
1757,1,NaN,7.973428849700271,0.7811986553586545,0.347272453618388,0.253,1.6184960901446133,0.0,NaN,NaN,100.50097690100714,-21.166219538631086,-1.0,0.2916,0.9167501216798831,0.2240044247787611,-1.0,0.0,0.6156870255939841,0.0,0.0,0.6156870255939841,0.6206011477340141,0.2562,1692.0,0.7089649273092662,0.2562,NaN,NaN,0.2916,2.4390243902439024,67.40076687598162,0.7811986553586545,1.0,0.8270236725845403,-1.0,9.3625,4811.607389818061,NaN,40.0,NaN,NaN,41.0,0.7014157624685423,0.1994,38.54918873805455,32.886436634126255,-1.0,0.0,0.6206011477340141,NaN,97.5609756097561,-1.0,NaN,0.0,NaN,0.8952311179175413,23.0,0.2916,0.6206011477340141,-23.49911504424778,1.5848792049207137,0.9551583436003329,37.6573943343748,-0.06611260529696386,19.51230890627917,23.0,0.5625740518927583,5000.0,0.5625740518927583,0.7114416755298753,1653.0,0.6156870255939841,0.0,-1.9942923978868519,0.8952311179175413,33.839999999999996,0.2562,0.8952311179175413,0.3384,NaN,0.253,0.0,0.5625740518927583,1.9877932518592611,0.0082,0.8270236725845403,0.8270236725845403,-0.21953277622606793,0.0,7947.066341939275,0.4818504019267368,3.0,NaN,0.4368,0.0,13207.129353233831,0.0,33.06,4.73102899142024,0.0,0.7811986553586545,0.253,0.0
1764,1,392.1223686617617,1.6052222201517758,0.8511751328523538,0.47843517951723846,0.140625,5.902230901325748,0.0102130382127946,0.00250816956442,0.00250816956442,260.1726132173792,-0.6950006449231323,7.0,0.14607609463276836,0.22903954849103314,0.46224872623146085,7.0,0.0,0.7509911246878419,65.0,169.0,0.7509911246878419,0.7116925828643641,0.12162341101694915,26075.0,0.34242323667779084,0.12162341101694915,2.8073500566367193,0.00250816956442,0.14607609463276836,22.22222222222222,78.6835338052407,0.8511751328523538,2.0,0.9022617517945278,7.0,2.896851574212893,7046.840897603515,1118.2824027772233,7.0,0.00250816956442,2.8073500566367193,9.0,0.4058073423490147,0.2705905720338983,66.31129845508299,384.5723503598516,2.8073500566367193,0.0,0.7116925828643641,2.8073500566367193,77.77777777777779,0.0,0.00250816956442,0.0,2.8073500566367193,0.9129948613427772,394.0,0.14607609463276836,0.7116925828643641,-2.5842391304347827,0.9835093906057095,0.7891505747800418,115.1273499098683,-0.24634912561507838,17.509261351045527,463.0,0.7010577396363374,45312.0,0.7010577396363374,0.7305166901571064,19237.0,0.7509911246878419,0.0,-1.8846608031483543,0.9129948613427772,57.54546257062147,0.12162341101694915,0.9129948613427772,0.5754546257062146,0.00250816956442,0.140625,0.0,0.7010577396363374,0.9740536776450006,1.9862288135593222E-4,0.9022617517945278,0.9022617517945278,-0.6668028814201696,88.0,1551.7798185802092,0.15952585637484956,2.0,2.8073500566367193,0.2444385593220339,143.0,2054.7393689986284,0.0,42.45453742937853,0.7875098767564139,1.0,0.8511751328523538,0.140625,11.11111111111111
10041,1,NaN,12.906519851857244,0.7240880198621599,0.0,0.158702323542306,3.0985743213155765,0.0,NaN,NaN,-5685.667681820435,-75.96277753882917,-1.0,0.21109162647961421,0.3022612977701423,1.5999999982613257E-8,-1.0,0.0,0.5354539672188178,0.0,1.0,0.5354539672188178,0.5344441274541535,0.16374397194213064,3430.0,0.18477646967008754,0.16374397194213064,NaN,NaN,0.21109162647961421,2.0408163265306123,119.96249529695218,0.7240880198621599,1.0,0.8213220750188011,-1.0,0.10207612456747404,14389.000208404836,NaN,48.0,NaN,NaN,49.0,0.5169382883898451,0.17645769399386235,16.664516129032265,78.39613074998361,-1.0,0.0,0.5344441274541535,NaN,97.95918367346938,-1.0,NaN,0.0,NaN,0.8551572850240551,21.0,0.21109162647961421,0.5344441274541535,-9.163884714773093E7,0.8083116159412278,0.8779730681821225,5487.21043375533,0.0028606617448127835,18.843476765225972,20.0,0.4420281332658328,4562.0,0.4420281332658328,0.7454583852723321,1132.0,0.5354539672188178,0.0,-2.0043859649122813,0.8551572850240551,75.18632178868917,0.16374397194213064,0.8551572850240551,0.7518632178868917,NaN,0.158702323542306,0.0,0.4420281332658328,3.539886244597089,0.010740903112669882,0.8213220750188011,0.8213220750188011,-1.171042624214108,0.0,2.1111483867779706E7,0.6403840697097415,2.0,NaN,0.24813678211310827,0.0,2.6074559210526317E7,0.0,24.813678211310826,1.000000033007309,1.0,0.7240880198621599,0.158702323542306,2.0408163265306123
10045,1,NaN,24.033562585479135,0.8985607415839973,0.8841911764705882,0.06666666666666667,3.266190779622709,419.45257440611255,NaN,NaN,3451.636716847751,-0.08547051571455742,-1.0,0.15396825396825398,580.2113769851668,958.288253968255,-1.0,0.0,0.8654475927018286,0.0,13.0,0.8592064362771988,0.8879060545981393,0.06666666666666667,344.0,7.4068093143087275,0.06984126984126984,NaN,NaN,0.08571428571428572,0.009143275121148396,25.01561062807992,0.9237935030086192,1.0,0.9426634412099528,-1.0,1570.820158730158,623.8545105795326,NaN,10936.0,NaN,NaN,10937.0,0.9131176512651827,0.04285714285714286,2842.9007936507983,31.732350486065258,-1.0,0.0,0.8651293657104411,NaN,99.99085672487885,-1.0,NaN,0.0,NaN,0.9511658399739796,9.0,0.13968253968253969,0.8879060545981393,45.09349206349206,0.9938774184886423,0.9542710196779963,1820.3982911768073,1.315657866475273,1662.1246669672694,14.0,0.7126567844925885,630.0,0.6854442694338924,0.9400105708245243,286.0,0.8654475927018286,0.0,-0.7077000924994801,0.9511658399739796,54.6031746031746,0.06666666666666667,0.9324788583509515,0.546031746031746,NaN,0.05555555555555555,0.0,0.8261838098546933,3.7155337322984177,17.36031746031746,0.9310304521060335,0.9426634412099528,3.1232788139467322,0.0,59114.86573115576,2.005723252870723,2.0,NaN,0.05714285714285714,10.0,114893.9417460316,0.0,45.3968253968254,865.2102194039712,1.0,0.8689878435517971,0.05555555555555555,0.009143275121148396
10046,1,NaN,21.20096733437797,0.8863148479427551,0.9188862527418417,0.039735099337748346,3.1500200608937448,395.01082630328756,NaN,NaN,3384.871950426568,-0.48278759269287624,-1.0,0.10596026490066225,580.3120110490506,935.3644723879372,-1.0,0.0,0.9020336025414439,0.0,9.0,0.9020336025414439,0.9188862527418417,0.048013245033112585,344.0,7.129002883106496,0.048013245033112585,NaN,NaN,0.10596026490066225,0.009143275121148396,24.490380542620155,0.8863148479427551,1.0,0.9508050089445438,-1.0,1537.8985537190088,597.8530280143298,NaN,10936.0,NaN,NaN,10937.0,0.9424632970973889,0.028145695364238412,2781.4592345357196,28.082377993617087,-1.0,0.0,0.9188862527418417,NaN,99.99085672487885,-1.0,NaN,0.0,NaN,0.9539467799642217,9.0,0.10596026490066225,0.9188862527418417,46.38719008264459,0.9860029065354764,0.9701252236135957,1882.1573866981648,1.2661993005421488,1664.4142037945635,13.0,0.7814365840419758,604.0,0.7814365840419758,0.9539467799642217,260.0,0.9020336025414439,0.0,-1.3846227632083816,0.9539467799642217,56.95364238410596,0.048013245033112585,0.9539467799642217,0.5695364238410596,NaN,0.039735099337748346,0.0,0.7814365840419758,3.5837370760357166,18.107615894039736,0.9508050089445438,0.9508050089445438,2.837359491238196,0.0,248857.4434456093,2.0294940462901567,2.0,NaN,0.039735099337748346,10.0,129230.07142857145,0.0,43.04635761589404,875.1001956894988,1.0,0.8863148479427551,0.039735099337748346,0.009143275121148396
10047,1,NaN,144.32970455085774,0.6435952809231991,0.47189610113954455,0.26312983204478807,8.202368162524262,0.0027212924603937194,NaN,NaN,0.08787999840578178,-31.44375232848082,-1.0,0.38896294321514263,0.0453673432932399,0.006487158975339899,-1.0,0.0,0.49354840889702273,0.0,1.0,0.48754335057084613,0.5052506653344104,0.25113303119168223,2034.0,43.09868665346763,0.2535323913623034,NaN,NaN,0.389762729938683,0.056274620146314014,61.212752481666485,0.6433928400648498,1.0,0.7500566948938518,-1.0,0.01999466808850973,3745.0007997867688,NaN,1776.0,NaN,NaN,1777.0,0.29501532836595,0.3415089309517462,0.09590775793121833,162.18877036742825,-1.0,0.0,0.47189610113954455,NaN,99.94372537985369,-1.0,NaN,0.0,NaN,0.766297348110657,16.0,0.3868301786190349,0.48917099163239686,4.4432595841109034E-5,0.994841931879593,0.7180249499499649,0.15803081243142741,2.478763610377639,0.25300250901955146,32.0,0.2069900318285035,3751.0,0.19891783018584844,0.7326311756631155,1717.0,0.4919998182757126,0.0,-2.0002663113575294,0.7635016885342881,54.22553985603839,0.2503332444681418,0.7326311756631155,0.5422553985603839,NaN,0.2503332444681418,0.0,0.1987949114066156,10.525684861141805,0.47374033591042386,0.7453833748809551,0.7455677764548969,6.2350135539147775,0.0,0.5000666444521454,6.273978862135161,2.0,NaN,0.26312983204478807,0.0,0.9741670958481006,0.0,45.77446014396161,0.10761316494758075,1.0,0.6239911601779647,0.24366835510530524,0.056274620146314014
10050,1,NaN,2.203072111889663,0.7546886721680421,0.44247634103666617,0.1459054209919262,1.666312851126643,0.0,NaN,NaN,-7948.220620894329,-75.96277753882917,-1.0,0.24509803921568626,1.0000000132165843,3.999999993176128E-9,-1.0,0.0,0.683976848807869,0.0,0.0,0.683976848807869,0.7081919724888877,0.1580161476355248,1763.0,-0.5081356806419284,0.1580161476355248,NaN,NaN,0.24509803921568626,0.10298661174047373,119.96249529694913,0.7546886721680421,1.0,0.8437939861905609,-1.0,0.4022990403757375,14389.000208404623,NaN,970.0,NaN,NaN,971.0,0.5334410927444443,0.23269896193771628,27.87817090217466,45.031962993765504,-1.0,0.0,0.7081919724888877,NaN,99.89701338825952,-1.0,NaN,0.0,NaN,0.9001344016713714,4.0,0.24509803921568626,0.7081919724888877,-9.163884714773093E7,0.9997982272095376,0.8235479035634048,7658.612794131821,-0.01814403650374207,26.705939493521406,5.0,0.5095248157681499,3468.0,0.5095248157681499,0.7249898949238418,1705.0,0.683976848807869,0.0,-2.0043859649122813,0.9001344016713714,50.83621683967705,0.1580161476355248,0.9001344016713714,0.5083621683967705,NaN,0.1459054209919262,0.0,0.5095248157681499,1.2666246085316324,0.2799884659746251,0.8437939861905609,0.8437939861905609,-1.1949740982529455,0.0,2.1111483867779706E7,0.14648705439808354,2.0,NaN,0.2773933102652826,0.0,2.6074559210526317E7,0.0,49.16378316032296,1.0000000503687354,1.0,0.7546886721680421,0.1459054209919262,0.10298661174047373
10053,1,NaN,293.00397488860204,0.6782278001823266,0.5298965716660419,0.08966148215919488,13.954565441791882,0.03491085336393131,NaN,NaN,0.11209415960907336,-1.240968466471148,-1.0,0.1280878316559927,0.05783119727422401,0.003354681305275999,-1.0,0.0,0.8189315914705007,2.0,1.0,0.8174140120816679,0.7926660594830565,0.04147605977432144,2820.0,213.53853746212346,0.04147605977432144,NaN,NaN,0.12137846904544068,0.06414368184733803,28.574501498970797,0.6868068109828642,1.0,0.8960757273752683,-1.0,0.004574565416285453,814.5018309437279,NaN,1558.0,NaN,NaN,1559.0,0.8191691701030607,0.04056114669106435,0.007090576395242452,206.76299905076073,-1.0,0.0,0.5210227577613086,NaN,99.93585631815266,-1.0,NaN,0.0,NaN,0.8707879448075526,0.0,0.12747788960048795,0.7189956859538976,0.001219884111009454,0.5841908881393563,0.9438402337605118,0.20105121330343684,11.748748305165115,0.08391564155646215,0.0,0.16407036187255916,3279.0,0.15764479642990853,0.7222871181569556,459.0,0.8174140120816679,0.0,-1.1227730700765002,0.8264292557054341,86.00182982616651,0.04117108874656908,0.6966315919590846,0.8600182982616651,NaN,0.060994205550472705,0.0,0.22634744596166334,17.17568862839636,0.47544983226593474,0.8961340564594631,0.8961340564594631,136.04488667486694,7.0,130.65720498254558,14.681241174817739,2.0,NaN,0.09027142421469961,1.0,112.65934736200062,0.0,13.998170173833484,0.06749094694167138,1.0,0.5530462460792039,0.04605062519060689,0.06414368184733803
10054,1,NaN,13.870490982687524,0.5908402044535213,0.0,0.19016995865870465,3.1637976576522844,0.0,NaN,NaN,-5416.443735030227,-75.96277753882917,-1.0,0.2502526412494258,0.3103392659900645,1.600000002160984E-8,-1.0,0.0,0.19544530526204532,3.0,1.0,0.19544530526204532,0.16736662667071187,0.19843821773082224,8779.0,0.24455138228248385,0.19843821773082224,NaN,NaN,0.2502526412494258,4.545454545454546,119.96249529695218,0.5908402044535213,1.0,0.6592732354588299,-1.0,0.11720430107526895,14389.000208404836,NaN,21.0,NaN,NaN,22.0,0.197396734416771,0.1966008268259072,17.525682539682542,79.54706894248613,-1.0,0.010439721050653527,0.16736662667071187,NaN,95.45454545454545,-1.0,NaN,5.0,NaN,0.699265043372193,2.0,0.2502526412494258,0.16736662667071187,-9.163884714773093E7,0.7086892115305543,0.6543475319881906,5616.136871164597,0.004968493347630656,20.159380873326352,1.0,0.19986613136483175,10885.0,0.19986613136483175,0.662083592817921,2106.0,0.19544530526204532,0.045934772622875514,-2.0043859649122813,0.699265043372193,80.65227377124484,0.19843821773082224,0.699265043372193,0.8065227377124483,NaN,0.19016995865870465,25.0,0.19986613136483175,3.603828710698701,0.002021129995406523,0.6592732354588299,0.6592732354588299,-1.168008271018957,2.0,2.1111483867779706E7,0.681434332655435,2.0,NaN,0.1934772622875517,2.0,2.6074559210526317E7,0.0,19.347726228755167,1.0000000342039825,1.0,0.5908402044535213,0.19016995865870465,4.545454545454546
10055,1,NaN,14.388770773994485,0.6404083900780722,0.0,0.14414414414414414,3.216655715005345,0.0,NaN,NaN,-5153.941212291409,-75.96277753882917,-1.0,0.1763869132290185,0.32459023074210147,2.000000000723645E-8,-1.0,0.0,0.22302666956511774,2.0,1.0,0.22302666956511774,0.18493789806892894,0.15267899478425795,1783.0,0.43344176663260425,0.15267899478425795,NaN,NaN,0.1763869132290185,4.545454545454546,119.96249529695218,0.6404083900780722,1.0,0.7030784952637211,-1.0,0.16236559139785003,14389.000208404836,NaN,21.0,NaN,NaN,22.0,0.3008403119099438,0.17449027975343764,18.267942583732058,80.19980482258202,-1.0,0.0,0.18493789806892894,NaN,95.45454545454545,-1.0,NaN,0.0,NaN,0.7649357084117553,1.0,0.1763869132290185,0.18493789806892894,-9.163884714773093E7,0.6211733422333798,0.7895503283577173,5516.147009829127,0.009919218612083327,22.047801682556965,1.0,0.3113191316041728,2109.0,0.3113191316041728,0.7123747114018215,326.0,0.22302666956511774,0.0,-2.0043859649122813,0.7649357084117553,84.54243717401611,0.15267899478425795,0.7649357084117553,0.8454243717401612,NaN,0.14414414414414414,0.0,0.3113191316041728,3.667282908203718,0.010431484115694643,0.7030784952637211,0.7030784952637211,-1.1593164422959437,2.0,2.1111483867779706E7,0.7705750735934973,2.0,NaN,0.15457562825983878,1.0,2.6074559210526317E7,0.0,15.457562825983878,1.0000000361907941,1.0,0.6404083900780722,0.14414414414414414,4.545454545454546
10067,1,NaN,4.230450861494155,0.7894630872418122,0.42523478186335173,0.15304942166140903,0.2745267472722237,0.1105107989019592,NaN,NaN,472.1719735087945,-1.7033505844561518,-1.0,0.19106203995793902,0.2875460247394533,0.36151596787591944,-1.0,0.0,0.6385741021369216,2.0,1.0,0.6385741021369216,0.6509075862290208,0.15904311251314407,12332.0,-0.29266518834052646,0.15904311251314407,NaN,NaN,0.19106203995793902,8.333333333333332,3.3712734457617475,0.7894630872418122,1.0,0.8519177470078234,-1.0,0.5467506999999999,16.759645315109506,NaN,11.0,NaN,NaN,12.0,0.3285481368790712,0.2732386961093586,19.272110868822256,1.9533074236754373,-1.0,0.0,0.6509075862290208,NaN,91.66666666666666,-1.0,NaN,0.0,NaN,0.8736396474841971,0.0,0.19106203995793902,0.6509075862290208,-4.331745157728707,0.9355152445467361,0.7566647723171501,55.69842539012143,-0.5942916555497876,38.29954633469174,0.0,0.5801171262317406,19020.0,0.5801171262317406,0.7297272713693088,6688.0,0.6385741021369216,0.0,-1.7254781676378792,0.8736396474841971,64.83701366982125,0.15904311251314407,0.8736396474841971,0.6483701366982124,NaN,0.15304942166140903,0.0,0.5801171262317406,0.8135209347166085,6.309148264984228E-4,0.8519177470078234,0.8519177470078234,-0.6269441547777215,2.0,817.8820871096701,0.2754811805585516,2.0,NaN,0.27581493165089377,1.0,9132.161643835616,0.0,35.16298633017876,0.3559523917727157,1.0,0.7894630872418122,0.15304942166140903,8.333333333333332
10069,1,NaN,12.993298514477441,0.9200748080232897,0.8434656903703545,0.0590543583145706,3.091088616648272,0.0,NaN,NaN,-5488.68177852849,-75.96277753882917,-1.0,0.06954004503055645,0.30550618609379876,1.5999999999904978E-8,-1.0,0.0,0.865841427679572,27.0,4.0,0.865841427679572,0.8621815044643241,0.057317465422965584,10437.0,0.2131295983734387,0.057317465422965584,NaN,NaN,0.06954004503055645,16.666666666666664,119.96249529695218,0.9200748080232897,1.0,0.9471577854343123,-1.0,0.1095832364999999,14389.000208404836,NaN,5.0,NaN,NaN,6.0,0.4004617644160084,0.31457060147957544,17.050516816608997,77.6672382658315,-1.0,0.0,0.8621815044643241,NaN,83.33333333333334,-1.0,NaN,0.0,NaN,0.9538485433989626,190.0,0.06954004503055645,0.8621815044643241,-9.163884714773093E7,0.9134838311406803,0.8283914088391722,5579.425965269025,0.0036755424646814877,19.468894036285707,35.0,0.8420434249559102,15545.0,0.8420434249559102,0.8994176960934042,5108.0,0.865841427679572,0.0,-2.0043859649122813,0.9538485433989626,67.1405596654873,0.057317465422965584,0.9538485433989626,0.671405596654873,NaN,0.0590543583145706,0.0,0.8420434249559102,3.540295937563925,3.8597619813444836E-4,0.9471577854343123,0.9471577854343123,-1.169697788696753,19.0,2.1111483867779706E7,0.6619807386875879,2.0,NaN,0.06555162431650048,59.0,2.6074559210526317E7,0.0,32.859440334512705,1.0000000333810124,1.0,0.9200748080232897,0.0590543583145706,16.666666666666664
